
0               SN.node[0].MobilityManager               initial location(x:y:z) is 0:0:0
0               SN.node[1].MobilityManager               initial location(x:y:z) is 1:10:0
0               SN.node[2].MobilityManager               initial location(x:y:z) is 1:30:0
72.265172796096 SN.node[0].Communication.Routing         GPSR ---> Updating route Table
72.265172796096 SN.node[0].Communication.Routing         GPSR ---> RouteTable entry updated- Node [0]: [1;1;10]
72.265172796096 SN.node[2].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
72.265172796096 SN.node[2].Communication.Routing         GPSR----> BeaconPacket received from:1
72.265172796096 SN.node[2].Communication.Routing         GPSR ---> Updating route Table
72.265172796096 SN.node[2].Communication.Routing         GPSR ---> RouteTable entry updated- Node [2]: [1;1;10]
76.076506421923 SN.node[3].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [3], rand=0.479977
76.076974421922 SN.node[2].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
76.076974421922 SN.node[2].Communication.Routing         GPSR----> BeaconPacket received from:3
76.076974421922 SN.node[2].Communication.Routing         GPSR ---> Updating route Table
76.076974421922 SN.node[2].Communication.Routing         GPSR ---> RouteTable entry updated- Node [2]: [3;1;50]
82.285593743989 SN.node[0].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [0], rand=0.568045
82.286061743988 SN.node[1].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
82.286061743988 SN.node[1].Communication.Routing         GPSR----> BeaconPacket received from:0
82.286061743988 SN.node[1].Communication.Routing         GPSR ---> Updating route Table
82.286061743988 SN.node[1].Communication.Routing         GPSR ---> RouteTable entry updated- Node [1]: [0;0;0]
83.572773294789 SN.node[2].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [2], rand=0.392785
83.573241294788 SN.node[1].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
83.573241294788 SN.node[1].Communication.Routing         GPSR----> BeaconPacket received from:2
83.573241294788 SN.node[1].Communication.Routing         GPSR ---> Updating route Table
83.573241294788 SN.node[1].Communication.Routing         GPSR ---> RouteTable entry updated- Node [1]: [2;1;30]
83.573241294788 SN.node[3].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
83.573241294788 SN.node[3].Communication.Routing         GPSR----> BeaconPacket received from:2
83.573241294788 SN.node[3].Communication.Routing         GPSR ---> Updating route Table
83.573241294788 SN.node[3].Communication.Routing         GPSR ---> RouteTable entry updated- Node [3]: [2;1;30]
84.572392593399 SN.node[1].Communication.Routing         GPSR: ---> INTER_BEACON_T timer, Node [1], rand=0.925597
84.572860593398 SN.node[0].Communication.Routing         Received [GPSR Beacon routing packet] from MAC layer
84.572860593398 SN.node[0].Communication.Routing         GPSR----> BeaconPacket received from:1
